OrderID,OrderDate,DispatchDate,ETA,DeliveryDate,OriginPlant,DestinationWarehouse,TransportMode,Supplier,DelayReason
O-2211,2023-03-29,2023-03-31,2023-04-06,2023-04-07,Pune,Kolkata_WH,Road,Supplier_D,Customs Delay
O-2212,2023-10-17,2023-10-20,2023-10-25,2023-10-27,Pune,Kolkata_WH,Sea,Supplier_A,Traffic
O-2213,2023-12-04,2023-12-05,2023-12-07,2023-12-07,Chennai,Kolkata_WH,Road,Supplier_C,None
O-2214,2023-02-22,2023-02-24,2023-02-28,2023-03-03,Pune,Delhi_WH,Road,Supplier_A,Customs Delay
O-2215,2023-09-20,2023-09-23,2023-09-29,2023-09-28,Chennai,Delhi_WH,Road,Supplier_A,None
O-2216,2023-08-23,2023-08-24,2023-08-30,2023-09-02,Bengaluru,Delhi_WH,Air,Supplier_C,Weather
O-2217,2023-08-30,2023-09-01,2023-09-06,2023-09-06,Bengaluru,Mumbai_WH,Road,Supplier_D,None
O-2218,2023-05-18,2023-05-19,2023-05-23,2023-05-26,Pune,Kolkata_WH,Air,Supplier_B,Transport Breakdown
O-2219,2023-04-21,2023-04-23,2023-04-29,2023-04-28,Chennai,Kolkata_WH,Road,Supplier_C,None
O-2220,2023-11-09,2023-11-11,2023-11-16,2023-11-15,Bengaluru,Mumbai_WH,Air,Supplier_D,None
O-2221,2023-07-08,2023-07-10,2023-07-12,2023-07-12,Bengaluru,Ahmedabad_WH,Sea,Supplier_C,None
O-2222,2023-03-19,2023-03-20,2023-03-23,2023-03-23,Hyderabad,Ahmedabad_WH,Sea,Supplier_C,None
O-2223,2023-03-11,2023-03-14,2023-03-16,2023-03-17,Hyderabad,Mumbai_WH,Sea,Supplier_C,Customs Delay
O-2224,2023-07-13,2023-07-16,2023-07-22,2023-07-25,Chennai,Kolkata_WH,Air,Supplier_B,Customs Delay
O-2225,2023-05-07,2023-05-09,2023-05-15,2023-05-15,Pune,Delhi_WH,Road,Supplier_A,None
O-2226,2023-01-06,2023-01-07,2023-01-09,2023-01-08,Chennai,Ahmedabad_WH,Rail,Supplier_B,None
O-2227,2023-04-22,2023-04-24,2023-04-26,2023-04-25,Pune,Delhi_WH,Air,Supplier_A,None
O-2228,2023-03-23,2023-03-26,2023-03-29,2023-03-30,Hyderabad,Kolkata_WH,Rail,Supplier_C,Traffic
O-2229,2023-11-15,2023-11-17,2023-11-23,2023-11-26,Hyderabad,Delhi_WH,Air,Supplier_D,Transport Breakdown
O-2230,2023-11-12,2023-11-14,2023-11-19,2023-11-18,Bengaluru,Ahmedabad_WH,Sea,Supplier_B,None
O-2231,2023-03-03,2023-03-06,2023-03-09,2023-03-10,Hyderabad,Kolkata_WH,Road,Supplier_C,Customs Delay
O-2232,2023-02-01,2023-02-02,2023-02-07,2023-02-06,Hyderabad,Kolkata_WH,Air,Supplier_A,None
O-2233,2023-04-08,2023-04-10,2023-04-13,2023-04-14,Hyderabad,Delhi_WH,Rail,Supplier_B,Weather
O-2234,2023-01-03,2023-01-06,2023-01-11,2023-01-13,Pune,Delhi_WH,Road,Supplier_B,Weather
O-2235,2023-06-30,2023-07-02,2023-07-05,2023-07-06,Bengaluru,Kolkata_WH,Road,Supplier_C,Traffic
O-2236,2023-11-14,2023-11-16,2023-11-20,2023-11-20,Pune,Kolkata_WH,Road,Supplier_D,None
O-2237,2023-03-02,2023-03-05,2023-03-09,2023-03-08,Pune,Kolkata_WH,Air,Supplier_C,None
O-2238,2023-09-21,2023-09-23,2023-09-29,2023-10-02,Bengaluru,Mumbai_WH,Rail,Supplier_B,Transport Breakdown
O-2239,2023-12-21,2023-12-23,2023-12-29,2023-12-29,Hyderabad,Kolkata_WH,Air,Supplier_A,None
O-2240,2023-09-07,2023-09-08,2023-09-14,2023-09-17,Bengaluru,Ahmedabad_WH,Road,Supplier_A,Transport Breakdown
O-2241,2023-02-21,2023-02-22,2023-02-26,2023-03-01,Hyderabad,Ahmedabad_WH,Rail,Supplier_B,Weather
O-2242,2023-01-10,2023-01-12,2023-01-15,2023-01-18,Chennai,Mumbai_WH,Road,Supplier_D,Transport Breakdown
O-2243,2023-02-02,2023-02-04,2023-02-09,2023-02-08,Bengaluru,Ahmedabad_WH,Rail,Supplier_B,None
O-2244,2023-01-07,2023-01-08,2023-01-13,2023-01-12,Pune,Mumbai_WH,Rail,Supplier_A,None
O-2245,2023-07-22,2023-07-24,2023-07-27,2023-07-29,Chennai,Delhi_WH,Rail,Supplier_D,Traffic
O-2246,2023-03-26,2023-03-27,2023-03-30,2023-03-29,Bengaluru,Delhi_WH,Air,Supplier_B,None
O-2247,2023-07-20,2023-07-21,2023-07-23,2023-07-26,Bengaluru,Mumbai_WH,Road,Supplier_B,Transport Breakdown
O-2248,2023-10-13,2023-10-16,2023-10-20,2023-10-21,Pune,Kolkata_WH,Air,Supplier_A,Weather
O-2249,2023-07-23,2023-07-25,2023-07-28,2023-07-28,Pune,Kolkata_WH,Rail,Supplier_C,None
O-2250,2023-10-05,2023-10-07,2023-10-09,2023-10-11,Chennai,Kolkata_WH,Rail,Supplier_D,Traffic
O-2251,2023-04-12,2023-04-15,2023-04-17,2023-04-16,Bengaluru,Kolkata_WH,Sea,Supplier_A,None
O-2252,2023-05-11,2023-05-13,2023-05-15,2023-05-15,Chennai,Mumbai_WH,Air,Supplier_C,None
O-2253,2023-08-24,2023-08-25,2023-08-31,2023-08-30,Bengaluru,Kolkata_WH,Sea,Supplier_D,None
O-2254,2023-05-16,2023-05-19,2023-05-25,2023-05-27,Pune,Ahmedabad_WH,Road,Supplier_B,Transport Breakdown
O-2255,2023-10-16,2023-10-17,2023-10-20,2023-10-19,Bengaluru,Delhi_WH,Rail,Supplier_B,None
O-2256,2023-01-21,2023-01-22,2023-01-28,2023-01-28,Pune,Kolkata_WH,Rail,Supplier_D,None
O-2257,2023-11-30,2023-12-01,2023-12-03,2023-12-03,Chennai,Kolkata_WH,Air,Supplier_B,None
O-2258,2023-04-19,2023-04-21,2023-04-26,2023-04-25,Pune,Mumbai_WH,Air,Supplier_C,None
O-2259,2023-08-12,2023-08-15,2023-08-21,2023-08-24,Hyderabad,Kolkata_WH,Air,Supplier_A,Traffic
O-2260,2023-03-07,2023-03-09,2023-03-14,2023-03-16,Hyderabad,Mumbai_WH,Air,Supplier_B,Transport Breakdown
O-2261,2023-01-27,2023-01-28,2023-02-02,2023-02-01,Chennai,Kolkata_WH,Rail,Supplier_A,None
O-2262,2023-09-11,2023-09-13,2023-09-15,2023-09-17,Bengaluru,Mumbai_WH,Rail,Supplier_C,Transport Breakdown
O-2263,2023-12-28,2023-12-30,2024-01-02,2024-01-05,Bengaluru,Mumbai_WH,Sea,Supplier_A,Weather
O-2264,2023-10-22,2023-10-25,2023-10-29,2023-11-01,Chennai,Ahmedabad_WH,Rail,Supplier_A,Traffic
O-2265,2023-08-12,2023-08-14,2023-08-17,2023-08-17,Chennai,Ahmedabad_WH,Air,Supplier_B,None
O-2266,2023-10-15,2023-10-17,2023-10-20,2023-10-21,Pune,Kolkata_WH,Road,Supplier_A,Traffic
O-2267,2023-11-23,2023-11-24,2023-11-28,2023-11-30,Pune,Mumbai_WH,Sea,Supplier_D,Transport Breakdown
O-2268,2023-02-04,2023-02-06,2023-02-12,2023-02-11,Pune,Kolkata_WH,Sea,Supplier_A,None
O-2269,2023-09-21,2023-09-23,2023-09-28,2023-10-01,Bengaluru,Kolkata_WH,Sea,Supplier_D,Weather
O-2270,2023-07-16,2023-07-18,2023-07-21,2023-07-20,Hyderabad,Delhi_WH,Road,Supplier_B,None
O-2271,2023-09-10,2023-09-12,2023-09-14,2023-09-14,Pune,Kolkata_WH,Rail,Supplier_C,None
O-2272,2023-02-06,2023-02-08,2023-02-13,2023-02-14,Bengaluru,Kolkata_WH,Rail,Supplier_C,Weather
O-2273,2023-01-09,2023-01-12,2023-01-15,2023-01-16,Hyderabad,Ahmedabad_WH,Road,Supplier_B,Transport Breakdown
O-2274,2023-01-24,2023-01-27,2023-01-31,2023-01-30,Bengaluru,Mumbai_WH,Air,Supplier_D,None
O-2275,2023-03-11,2023-03-13,2023-03-17,2023-03-17,Hyderabad,Ahmedabad_WH,Rail,Supplier_D,None
O-2276,2023-10-21,2023-10-23,2023-10-28,2023-10-28,Pune,Delhi_WH,Rail,Supplier_D,None
O-2277,2023-11-30,2023-12-01,2023-12-04,2023-12-03,Pune,Mumbai_WH,Rail,Supplier_C,None
O-2278,2023-10-16,2023-10-19,2023-10-24,2023-10-26,Chennai,Delhi_WH,Rail,Supplier_A,Transport Breakdown
O-2279,2023-11-07,2023-11-09,2023-11-15,2023-11-17,Bengaluru,Mumbai_WH,Road,Supplier_B,Weather
O-2280,2023-09-04,2023-09-06,2023-09-12,2023-09-12,Hyderabad,Ahmedabad_WH,Road,Supplier_B,None
O-2281,2023-08-28,2023-08-31,2023-09-06,2023-09-06,Bengaluru,Delhi_WH,Rail,Supplier_C,None
O-2282,2023-04-23,2023-04-26,2023-05-01,2023-04-30,Hyderabad,Mumbai_WH,Sea,Supplier_B,None
O-2283,2023-01-29,2023-02-01,2023-02-07,2023-02-08,Pune,Ahmedabad_WH,Sea,Supplier_C,Transport Breakdown
O-2284,2023-08-25,2023-08-28,2023-08-30,2023-08-31,Hyderabad,Mumbai_WH,Rail,Supplier_A,Traffic
O-2285,2023-04-16,2023-04-19,2023-04-21,2023-04-21,Hyderabad,Ahmedabad_WH,Road,Supplier_C,None
O-2286,2023-03-21,2023-03-24,2023-03-30,2023-04-02,Bengaluru,Delhi_WH,Road,Supplier_C,Transport Breakdown
O-2287,2023-10-28,2023-10-29,2023-11-01,2023-11-03,Bengaluru,Ahmedabad_WH,Air,Supplier_A,Customs Delay
O-2288,2023-01-23,2023-01-25,2023-01-30,2023-01-31,Chennai,Kolkata_WH,Sea,Supplier_A,Transport Breakdown
O-2289,2023-02-21,2023-02-23,2023-02-27,2023-02-28,Chennai,Mumbai_WH,Rail,Supplier_A,Traffic
O-2290,2023-01-23,2023-01-25,2023-01-29,2023-02-01,Pune,Kolkata_WH,Road,Supplier_C,Customs Delay
O-2291,2023-10-02,2023-10-04,2023-10-06,2023-10-07,Chennai,Ahmedabad_WH,Road,Supplier_A,Transport Breakdown
O-2292,2023-09-20,2023-09-22,2023-09-26,2023-09-28,Pune,Ahmedabad_WH,Rail,Supplier_C,Transport Breakdown
O-2293,2023-09-13,2023-09-16,2023-09-19,2023-09-18,Hyderabad,Mumbai_WH,Rail,Supplier_C,None
O-2294,2023-06-19,2023-06-22,2023-06-26,2023-06-27,Chennai,Delhi_WH,Air,Supplier_A,Customs Delay
O-2295,2023-06-03,2023-06-05,2023-06-10,2023-06-12,Hyderabad,Mumbai_WH,Sea,Supplier_A,Weather
O-2296,2023-01-02,2023-01-04,2023-01-06,2023-01-06,Bengaluru,Ahmedabad_WH,Air,Supplier_D,None
O-2297,2023-12-24,2023-12-25,2023-12-31,2024-01-01,Hyderabad,Ahmedabad_WH,Sea,Supplier_C,Customs Delay
O-2298,2023-08-06,2023-08-09,2023-08-13,2023-08-12,Bengaluru,Mumbai_WH,Sea,Supplier_B,None
O-2299,2023-01-01,2023-01-02,2023-01-06,2023-01-08,Hyderabad,Delhi_WH,Rail,Supplier_D,Customs Delay
O-2300,2023-08-05,2023-08-08,2023-08-11,2023-08-13,Chennai,Ahmedabad_WH,Rail,Supplier_A,Transport Breakdown
O-2301,2023-01-14,2023-01-17,2023-01-20,2023-01-20,Pune,Kolkata_WH,Air,Supplier_A,None
O-2302,2023-09-08,2023-09-09,2023-09-14,2023-09-14,Hyderabad,Mumbai_WH,Road,Supplier_A,None
O-2303,2023-05-15,2023-05-16,2023-05-20,2023-05-23,Hyderabad,Ahmedabad_WH,Road,Supplier_D,Traffic
O-2304,2023-10-09,2023-10-11,2023-10-16,2023-10-16,Pune,Kolkata_WH,Air,Supplier_C,None
O-2305,2023-07-11,2023-07-14,2023-07-19,2023-07-20,Hyderabad,Delhi_WH,Air,Supplier_C,Customs Delay
O-2306,2023-05-27,2023-05-28,2023-06-02,2023-06-04,Bengaluru,Kolkata_WH,Sea,Supplier_C,Transport Breakdown
O-2307,2023-10-26,2023-10-27,2023-10-31,2023-10-30,Pune,Mumbai_WH,Road,Supplier_A,None
O-2308,2023-11-20,2023-11-23,2023-11-27,2023-11-29,Bengaluru,Ahmedabad_WH,Air,Supplier_A,Weather
O-2309,2023-05-15,2023-05-16,2023-05-19,2023-05-18,Bengaluru,Kolkata_WH,Sea,Supplier_B,None
O-2310,2023-03-28,2023-03-30,2023-04-01,2023-03-31,Pune,Mumbai_WH,Rail,Supplier_A,None
O-2311,2023-08-06,2023-08-07,2023-08-10,2023-08-13,Bengaluru,Ahmedabad_WH,Air,Supplier_A,Customs Delay
O-2312,2023-02-18,2023-02-21,2023-02-27,2023-02-26,Chennai,Delhi_WH,Road,Supplier_D,None
O-2313,2023-04-20,2023-04-21,2023-04-24,2023-04-27,Hyderabad,Delhi_WH,Rail,Supplier_B,Weather
O-2314,2023-03-30,2023-04-01,2023-04-07,2023-04-10,Hyderabad,Delhi_WH,Sea,Supplier_D,Transport Breakdown
O-2315,2023-11-15,2023-11-17,2023-11-20,2023-11-21,Pune,Mumbai_WH,Road,Supplier_C,Transport Breakdown
O-2316,2023-11-24,2023-11-27,2023-11-29,2023-12-02,Pune,Mumbai_WH,Sea,Supplier_B,Transport Breakdown
O-2317,2023-12-08,2023-12-09,2023-12-13,2023-12-13,Hyderabad,Kolkata_WH,Sea,Supplier_D,None
O-2318,2023-02-22,2023-02-24,2023-03-01,2023-02-28,Chennai,Kolkata_WH,Air,Supplier_D,None
O-2319,2023-05-07,2023-05-10,2023-05-16,2023-05-15,Pune,Ahmedabad_WH,Sea,Supplier_D,None
O-2320,2023-04-25,2023-04-28,2023-05-04,2023-05-03,Bengaluru,Kolkata_WH,Road,Supplier_D,None
O-2321,2023-12-20,2023-12-21,2023-12-23,2023-12-22,Bengaluru,Ahmedabad_WH,Rail,Supplier_D,None
O-2322,2023-05-27,2023-05-29,2023-06-01,2023-06-04,Chennai,Delhi_WH,Sea,Supplier_A,Weather
O-2323,2023-11-03,2023-11-04,2023-11-09,2023-11-09,Chennai,Mumbai_WH,Rail,Supplier_D,None
O-2324,2023-11-14,2023-11-16,2023-11-21,2023-11-20,Hyderabad,Delhi_WH,Sea,Supplier_C,None
O-2325,2023-07-25,2023-07-28,2023-07-31,2023-08-03,Bengaluru,Delhi_WH,Road,Supplier_C,Weather
O-2326,2023-05-25,2023-05-26,2023-06-01,2023-06-04,Pune,Delhi_WH,Road,Supplier_B,Weather
O-2327,2023-05-25,2023-05-28,2023-06-03,2023-06-02,Hyderabad,Delhi_WH,Road,Supplier_A,None
O-2328,2023-05-07,2023-05-09,2023-05-12,2023-05-11,Bengaluru,Delhi_WH,Air,Supplier_A,None
O-2329,2023-12-23,2023-12-25,2023-12-31,2023-12-30,Hyderabad,Delhi_WH,Sea,Supplier_A,None
O-2330,2023-03-11,2023-03-14,2023-03-16,2023-03-19,Bengaluru,Mumbai_WH,Road,Supplier_D,Weather
O-2331,2023-09-06,2023-09-09,2023-09-11,2023-09-14,Pune,Mumbai_WH,Sea,Supplier_C,Customs Delay
O-2332,2023-11-11,2023-11-12,2023-11-17,2023-11-16,Hyderabad,Kolkata_WH,Rail,Supplier_A,None
O-2333,2023-12-05,2023-12-06,2023-12-11,2023-12-10,Hyderabad,Ahmedabad_WH,Sea,Supplier_A,None
O-2334,2023-09-07,2023-09-10,2023-09-12,2023-09-14,Pune,Kolkata_WH,Rail,Supplier_B,Weather
O-2335,2023-12-06,2023-12-08,2023-12-11,2023-12-12,Hyderabad,Kolkata_WH,Rail,Supplier_D,Weather
O-2336,2023-05-13,2023-05-15,2023-05-17,2023-05-19,Pune,Delhi_WH,Road,Supplier_D,Traffic
O-2337,2023-12-25,2023-12-28,2024-01-02,2024-01-01,Pune,Delhi_WH,Road,Supplier_B,None
O-2338,2023-01-04,2023-01-06,2023-01-11,2023-01-11,Chennai,Mumbai_WH,Air,Supplier_D,None
O-2339,2023-06-17,2023-06-18,2023-06-24,2023-06-24,Pune,Ahmedabad_WH,Rail,Supplier_A,None
O-2340,2023-02-22,2023-02-25,2023-02-27,2023-02-27,Chennai,Kolkata_WH,Rail,Supplier_A,None
O-2341,2023-03-02,2023-03-05,2023-03-09,2023-03-11,Hyderabad,Kolkata_WH,Sea,Supplier_A,Traffic
O-2342,2023-11-10,2023-11-12,2023-11-15,2023-11-18,Pune,Delhi_WH,Rail,Supplier_B,Traffic
O-2343,2023-06-26,2023-06-28,2023-07-04,2023-07-03,Hyderabad,Mumbai_WH,Air,Supplier_A,None
O-2344,2023-06-19,2023-06-22,2023-06-26,2023-06-27,Bengaluru,Kolkata_WH,Rail,Supplier_D,Transport Breakdown
O-2345,2023-03-20,2023-03-23,2023-03-29,2023-04-01,Pune,Kolkata_WH,Road,Supplier_A,Transport Breakdown
O-2346,2023-06-12,2023-06-13,2023-06-18,2023-06-20,Bengaluru,Ahmedabad_WH,Air,Supplier_A,Traffic
O-2347,2023-11-12,2023-11-15,2023-11-18,2023-11-21,Hyderabad,Ahmedabad_WH,Rail,Supplier_B,Transport Breakdown
O-2348,2023-06-04,2023-06-07,2023-06-09,2023-06-08,Chennai,Mumbai_WH,Rail,Supplier_C,None
O-2349,2023-08-23,2023-08-25,2023-08-31,2023-08-30,Pune,Kolkata_WH,Sea,Supplier_C,None
O-2350,2023-12-12,2023-12-15,2023-12-19,2023-12-20,Chennai,Kolkata_WH,Air,Supplier_B,Customs Delay
O-2351,2023-12-20,2023-12-23,2023-12-29,2023-12-28,Hyderabad,Mumbai_WH,Sea,Supplier_D,None
O-2352,2023-10-30,2023-10-31,2023-11-05,2023-11-07,Pune,Mumbai_WH,Sea,Supplier_A,Customs Delay
O-2353,2023-09-30,2023-10-02,2023-10-04,2023-10-04,Bengaluru,Kolkata_WH,Air,Supplier_B,None
O-2354,2023-01-02,2023-01-03,2023-01-05,2023-01-05,Bengaluru,Delhi_WH,Rail,Supplier_D,None
O-2355,2023-10-24,2023-10-27,2023-10-30,2023-10-30,Bengaluru,Ahmedabad_WH,Road,Supplier_C,None
O-2356,2023-05-29,2023-05-31,2023-06-04,2023-06-04,Pune,Ahmedabad_WH,Sea,Supplier_C,None
O-2357,2023-06-24,2023-06-25,2023-06-29,2023-06-29,Hyderabad,Ahmedabad_WH,Sea,Supplier_D,None
O-2358,2023-11-16,2023-11-17,2023-11-20,2023-11-20,Hyderabad,Delhi_WH,Air,Supplier_A,None
O-2359,2023-05-06,2023-05-07,2023-05-10,2023-05-10,Chennai,Kolkata_WH,Sea,Supplier_D,None
O-2360,2023-05-27,2023-05-28,2023-06-03,2023-06-04,Bengaluru,Delhi_WH,Road,Supplier_D,Customs Delay
O-2361,2023-08-12,2023-08-14,2023-08-20,2023-08-23,Chennai,Kolkata_WH,Sea,Supplier_B,Transport Breakdown
O-2362,2023-06-24,2023-06-25,2023-07-01,2023-07-01,Pune,Delhi_WH,Road,Supplier_D,None
O-2363,2023-03-15,2023-03-17,2023-03-20,2023-03-21,Pune,Delhi_WH,Rail,Supplier_B,Weather
O-2364,2023-09-19,2023-09-21,2023-09-27,2023-09-29,Pune,Ahmedabad_WH,Air,Supplier_D,Customs Delay
O-2365,2023-07-16,2023-07-19,2023-07-23,2023-07-22,Hyderabad,Kolkata_WH,Air,Supplier_B,None
O-2366,2023-10-27,2023-10-28,2023-11-01,2023-11-02,Bengaluru,Ahmedabad_WH,Road,Supplier_C,Customs Delay
O-2367,2023-10-18,2023-10-20,2023-10-23,2023-10-24,Pune,Ahmedabad_WH,Rail,Supplier_C,Traffic
O-2368,2023-11-27,2023-11-30,2023-12-03,2023-12-02,Chennai,Ahmedabad_WH,Rail,Supplier_B,None
O-2369,2023-02-27,2023-02-28,2023-03-03,2023-03-03,Chennai,Delhi_WH,Road,Supplier_D,None
O-2370,2023-08-20,2023-08-23,2023-08-29,2023-08-31,Chennai,Ahmedabad_WH,Air,Supplier_B,Traffic
O-2371,2023-01-13,2023-01-16,2023-01-20,2023-01-22,Hyderabad,Mumbai_WH,Road,Supplier_C,Weather
O-2372,2023-05-30,2023-06-01,2023-06-03,2023-06-05,Bengaluru,Kolkata_WH,Road,Supplier_A,Weather
O-2373,2023-05-04,2023-05-05,2023-05-09,2023-05-11,Bengaluru,Kolkata_WH,Rail,Supplier_C,Transport Breakdown
O-2374,2023-06-30,2023-07-03,2023-07-05,2023-07-05,Hyderabad,Kolkata_WH,Road,Supplier_C,None
O-2375,2023-11-08,2023-11-09,2023-11-12,2023-11-14,Bengaluru,Delhi_WH,Sea,Supplier_C,Traffic
O-2376,2023-02-13,2023-02-16,2023-02-22,2023-02-24,Hyderabad,Delhi_WH,Sea,Supplier_D,Transport Breakdown
O-2377,2023-07-11,2023-07-12,2023-07-16,2023-07-17,Pune,Mumbai_WH,Rail,Supplier_A,Traffic
O-2378,2023-07-24,2023-07-27,2023-07-30,2023-07-29,Chennai,Ahmedabad_WH,Sea,Supplier_C,None
O-2379,2023-01-03,2023-01-04,2023-01-06,2023-01-06,Hyderabad,Mumbai_WH,Rail,Supplier_D,None
O-2380,2023-03-06,2023-03-09,2023-03-13,2023-03-14,Chennai,Kolkata_WH,Road,Supplier_A,Transport Breakdown
O-2381,2023-09-05,2023-09-07,2023-09-12,2023-09-14,Chennai,Mumbai_WH,Road,Supplier_D,Traffic
O-2382,2023-03-16,2023-03-17,2023-03-19,2023-03-19,Hyderabad,Delhi_WH,Rail,Supplier_A,None
O-2383,2023-03-03,2023-03-06,2023-03-12,2023-03-15,Bengaluru,Ahmedabad_WH,Road,Supplier_D,Transport Breakdown
O-2384,2023-05-17,2023-05-18,2023-05-20,2023-05-23,Chennai,Kolkata_WH,Air,Supplier_B,Weather
O-2385,2023-10-24,2023-10-25,2023-10-29,2023-10-29,Chennai,Delhi_WH,Road,Supplier_B,None
O-2386,2023-12-26,2023-12-27,2023-12-29,2023-12-28,Pune,Delhi_WH,Sea,Supplier_A,None
O-2387,2023-11-03,2023-11-05,2023-11-11,2023-11-11,Hyderabad,Kolkata_WH,Air,Supplier_C,None
O-2388,2023-05-05,2023-05-08,2023-05-14,2023-05-16,Pune,Ahmedabad_WH,Rail,Supplier_A,Transport Breakdown
O-2389,2023-09-23,2023-09-24,2023-09-28,2023-09-30,Pune,Mumbai_WH,Rail,Supplier_D,Weather
O-2390,2023-02-14,2023-02-16,2023-02-21,2023-02-20,Hyderabad,Delhi_WH,Rail,Supplier_A,None
O-2391,2023-08-04,2023-08-07,2023-08-10,2023-08-12,Chennai,Kolkata_WH,Road,Supplier_B,Customs Delay
O-2392,2023-03-30,2023-04-02,2023-04-05,2023-04-06,Pune,Delhi_WH,Road,Supplier_A,Weather
O-2393,2023-02-15,2023-02-16,2023-02-21,2023-02-23,Hyderabad,Ahmedabad_WH,Road,Supplier_D,Customs Delay
O-2394,2023-01-02,2023-01-04,2023-01-07,2023-01-06,Pune,Ahmedabad_WH,Road,Supplier_D,None
O-2395,2023-10-13,2023-10-16,2023-10-18,2023-10-19,Chennai,Delhi_WH,Sea,Supplier_C,Customs Delay
O-2396,2023-07-23,2023-07-24,2023-07-30,2023-08-02,Hyderabad,Ahmedabad_WH,Sea,Supplier_A,Customs Delay
O-2397,2023-10-31,2023-11-01,2023-11-04,2023-11-06,Hyderabad,Mumbai_WH,Sea,Supplier_D,Transport Breakdown
O-2398,2023-08-26,2023-08-28,2023-09-03,2023-09-06,Chennai,Delhi_WH,Rail,Supplier_B,Customs Delay
O-2399,2023-10-09,2023-10-10,2023-10-16,2023-10-17,Pune,Delhi_WH,Rail,Supplier_D,Traffic
O-2400,2023-07-22,2023-07-24,2023-07-26,2023-07-29,Chennai,Kolkata_WH,Road,Supplier_A,Transport Breakdown
O-2401,2023-09-25,2023-09-27,2023-10-03,2023-10-05,Pune,Mumbai_WH,Sea,Supplier_C,Weather
O-2402,2023-11-17,2023-11-18,2023-11-23,2023-11-24,Bengaluru,Ahmedabad_WH,Road,Supplier_A,Customs Delay
O-2403,2023-01-22,2023-01-23,2023-01-28,2023-01-28,Hyderabad,Mumbai_WH,Road,Supplier_A,None
O-2404,2023-01-13,2023-01-16,2023-01-20,2023-01-22,Hyderabad,Kolkata_WH,Rail,Supplier_B,Traffic
O-2405,2023-05-10,2023-05-12,2023-05-15,2023-05-16,Pune,Kolkata_WH,Road,Supplier_B,Weather
O-2406,2023-12-02,2023-12-05,2023-12-10,2023-12-10,Chennai,Kolkata_WH,Sea,Supplier_C,None
O-2407,2023-01-03,2023-01-06,2023-01-12,2023-01-13,Pune,Ahmedabad_WH,Air,Supplier_D,Customs Delay
O-2408,2023-01-13,2023-01-16,2023-01-20,2023-01-21,Bengaluru,Kolkata_WH,Rail,Supplier_C,Traffic
O-2409,2023-11-05,2023-11-06,2023-11-12,2023-11-11,Pune,Mumbai_WH,Sea,Supplier_B,None
O-2410,2023-08-04,2023-08-05,2023-08-09,2023-08-12,Bengaluru,Delhi_WH,Road,Supplier_B,Weather
O-2411,2023-03-13,2023-03-15,2023-03-21,2023-03-22,Chennai,Delhi_WH,Air,Supplier_C,Customs Delay
O-2412,2023-07-03,2023-07-04,2023-07-09,2023-07-10,Chennai,Ahmedabad_WH,Sea,Supplier_C,Customs Delay
O-2413,2023-02-11,2023-02-13,2023-02-18,2023-02-17,Pune,Kolkata_WH,Road,Supplier_C,None
O-2414,2023-08-31,2023-09-01,2023-09-07,2023-09-06,Hyderabad,Mumbai_WH,Sea,Supplier_A,None
O-2415,2023-05-12,2023-05-13,2023-05-16,2023-05-18,Chennai,Ahmedabad_WH,Rail,Supplier_D,Traffic
O-2416,2023-11-13,2023-11-16,2023-11-20,2023-11-19,Bengaluru,Mumbai_WH,Sea,Supplier_B,None
O-2417,2023-03-30,2023-03-31,2023-04-04,2023-04-04,Chennai,Delhi_WH,Road,Supplier_D,None
O-2418,2023-12-14,2023-12-15,2023-12-21,2023-12-21,Pune,Delhi_WH,Air,Supplier_C,None
O-2419,2023-10-30,2023-10-31,2023-11-04,2023-11-05,Pune,Kolkata_WH,Road,Supplier_A,Customs Delay
O-2420,2023-03-02,2023-03-05,2023-03-07,2023-03-08,Hyderabad,Ahmedabad_WH,Sea,Supplier_B,Traffic
O-2421,2023-03-14,2023-03-17,2023-03-23,2023-03-22,Bengaluru,Ahmedabad_WH,Road,Supplier_B,None
O-2422,2023-08-11,2023-08-13,2023-08-15,2023-08-14,Chennai,Ahmedabad_WH,Rail,Supplier_D,None
O-2423,2023-05-11,2023-05-13,2023-05-17,2023-05-16,Chennai,Delhi_WH,Road,Supplier_C,None
O-2424,2023-03-29,2023-04-01,2023-04-05,2023-04-08,Pune,Delhi_WH,Sea,Supplier_C,Transport Breakdown
O-2425,2023-10-02,2023-10-05,2023-10-08,2023-10-08,Pune,Delhi_WH,Sea,Supplier_C,None
O-2426,2023-05-24,2023-05-26,2023-05-28,2023-05-27,Chennai,Mumbai_WH,Rail,Supplier_A,None
O-2427,2023-11-23,2023-11-25,2023-11-28,2023-11-30,Hyderabad,Delhi_WH,Air,Supplier_A,Traffic
O-2428,2023-04-05,2023-04-06,2023-04-08,2023-04-07,Hyderabad,Ahmedabad_WH,Rail,Supplier_D,None
O-2429,2023-04-03,2023-04-04,2023-04-09,2023-04-08,Pune,Delhi_WH,Rail,Supplier_A,None
O-2430,2023-06-26,2023-06-28,2023-07-03,2023-07-02,Chennai,Ahmedabad_WH,Air,Supplier_D,None
O-2431,2023-10-27,2023-10-29,2023-11-03,2023-11-02,Hyderabad,Mumbai_WH,Air,Supplier_B,None
O-2432,2023-05-27,2023-05-28,2023-05-31,2023-05-31,Chennai,Ahmedabad_WH,Air,Supplier_A,None
